Code,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),coordinate location (P625),REF URL coordinate location (P625),RET DAT coordinate location (P625),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013),Source Notes,Internal Notes,
,Smyrna Historical Society and Museum,,,,,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0133,Southeastern Museums Conference (SEMC),https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"non-for-profit organization in Atlanta, Georgia, USA",,not-for-profit organization,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,Atlanta,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Fulton County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,+1-404-378-3153,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:memberservices@semcdirect.net,,,http://www.semcdirect.net,https://web.archive.org/web/20191016152501/https://www.semcdirect.net/,2019-10-16,,,,,,,,,,,,,550746,https://web.archive.org/web/20191016152018/https://www.semcdirect.net/About,2019-10-16,30355,https://web.archive.org/web/20191016152018/https://www.semcdirect.net/About,2019-10-16,,,,,,
0134,Southeastern Quilt and Textile Museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Carrollton, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"306 Bradley Street, Suite C, Carrollton, GA 30117",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Carrollton,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Carroll County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"33.577862, -85.075266",https://www.geocod.io,2019-10-23,+1-770-301-2187,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:Southeasternquilt@gmail.com,https://web.archive.org/web/20191016153313/https://www.southeasternquiltandtextilemuseum.org/contact,2019-10-16,https://www.southeasternquiltandtextilemuseum.org,https://web.archive.org/web/20191016153058/https://www.southeasternquiltandtextilemuseum.org/,2019-10-16,2012,https://web.archive.org/web/20191016153459/https://www.southeasternquiltandtextilemuseum.org/about-the-museum,2019-10-16,,,,,,,,,,,,,,,,,,,,,
0135,South Arts Inc,https://web.archive.org/web/20191016155530/https://www.southarts.org/,2019-10-16,"not-for-profit arts organization in Atlanta, Georgia, USA",,not-for-profit arts organization,https://web.archive.org/web/20191016155530/https://www.southarts.org/,2019-10-16,"1800 Peachtree Street NW Suite 808, Atlanta, GA 30309",https://web.archive.org/web/20191016155530/https://www.southarts.org/,2019-10-16,Atlanta,https://web.archive.org/web/20191016155530/https://www.southarts.org/,2019-10-16,Fulton County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016155530/https://www.southarts.org/,2019-10-16,United States of America,https://web.archive.org/web/20191016155530/https://www.southarts.org/,2019-10-16,"33.803865, -84.394141",https://www.geocod.io,2019-10-23,+1-404-874-7244,https://web.archive.org/web/20191016155530/https://www.southarts.org/,2019-10-16,mailto:rsox@southarts.org,https://web.archive.org/web/20191016155842/https://www.southarts.org/about-us/staff-and-board-of-directors/,2019-10-16,http://www.southarts.org,https://web.archive.org/web/20191016155530/https://www.southarts.org/,2019-10-16,1975,https://web.archive.org/web/20191016155219/https://www.southarts.org/about-us/mission-and-goals/,2019-10-16,,,,,,,,,,,,,,,,,,,,,
0136,Southern Museum of Civil War and Locomotive History,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Kennesaw, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"2829 Cherokee Street, Kennesaw, GA 30144",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Kennesaw,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Cobb County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"34.023561, -84.614678",https://www.geocod.io,2019-10-23,+1-770-427-2117,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:admin@southernmuseum.org,https://web.archive.org/web/20191016160307/https://www.southernmuseum.org/,2019-10-16,http://www.southernmuseum.org,https://web.archive.org/web/20191016160307/https://www.southernmuseum.org/,2019-10-16,1972,https://web.archive.org/web/20191016160559/https://www.southernmuseum.org/about-copy,2019-10-16,,,,,,,,,,,,,,,,,,,,,
0137,Spruill Center for the Arts,https://web.archive.org/web/20191016160846/https://www.spruillarts.org/,2019-10-16,"gallery in Atlanta, Georgia, USA",,gallery,https://web.archive.org/web/20191016160846/https://www.spruillarts.org/,2019-10-16,"4681 Ashford Dunwoody Road, Atlanta, GA 30338",https://web.archive.org/web/20191016160846/https://www.spruillarts.org/,2019-10-16,Atlanta,https://web.archive.org/web/20191016160846/https://www.spruillarts.org/,2019-10-16,DeKalb County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016160846/https://www.spruillarts.org/,2019-10-16,United States of America,https://web.archive.org/web/20191016160846/https://www.spruillarts.org/,2019-10-16,"33.931161, -84.335808",https://www.geocod.io,2019-10-23,+1-770-394-4019,https://web.archive.org/web/20191016160846/https://www.spruillarts.org/,2019-10-16,mailto:jprice@spruillarts.org,https://web.archive.org/web/20191016161550/https://www.spruillarts.org/staff,2019-10-16,http://www.spruillarts.org,https://web.archive.org/web/20191016160846/https://www.spruillarts.org/,2019-10-16,1975,https://web.archive.org/web/20191016161727/https://www.spruillarts.org/about,2019-10-16,,,,,,,,,,,,,,,,,,,,,
,Spruill Center for the Arts,https://web.archive.org/web/20191016160846/https://www.spruillarts.org/,2019-10-16,,,arts center,https://web.archive.org/web/20191016160846/https://www.spruillarts.org/,2019-10-16,"5339 Chamblee Dunwoody Road, Atlanta, GA 30338",https://web.archive.org/web/20191016160846/https://www.spruillarts.org/,2019-10-16,Atlanta,https://web.archive.org/web/20191016160846/https://www.spruillarts.org/,2019-10-16,DeKalb County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016160846/https://www.spruillarts.org/,2019-10-16,United States of America,https://web.archive.org/web/20191016160846/https://www.spruillarts.org/,2019-10-16,"33.944559, -84.332357",https://www.geocod.io,2019-10-23,+1-770-394-3447,https://web.archive.org/web/20191016160846/https://www.spruillarts.org/,2019-10-16,mailto:kwilder@spruillarts.org,https://web.archive.org/web/20191016161550/https://www.spruillarts.org/staff,2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,
0138,Steffen Thomas Museum and Archives,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Buckhead, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"4200 Bethany Road, Buckhead, GA 30625",https://web.archive.org/web/20191016162210/https://steffenthomas.org/contact-directions/,2019-10-16,Buckhead,https://web.archive.org/web/20191016162210/https://steffenthomas.org/contact-directions/,2019-10-16,Morgan County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016162210/https://steffenthomas.org/contact-directions/,2019-10-16,United States of America,https://web.archive.org/web/20191016162210/https://steffenthomas.org/contact-directions/,2019-10-16,"33.525689, -83.390999",https://www.geocod.io,2019-10-23,+1-706-342-7557,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:info@steffenthomas.org,,,http://www.steffenthomas.org,https://web.archive.org/web/20191016162030/https://steffenthomas.org/,2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,
0139,Stone Mountain Park,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"heritage site in Stone Mountain, Georgia, USA",,heritage site,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"1000 Robert E. Lee Boulevard, Stone Mountain, GA 30083",https://web.archive.org/web/20191016162500/https://www.stonemountainpark.com/,2019-10-16,Stone Mountain,https://web.archive.org/web/20191016162500/https://www.stonemountainpark.com/,2019-10-16,DeKalb County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016162500/https://www.stonemountainpark.com/,2019-10-16,United States of America,https://web.archive.org/web/20191016162500/https://www.stonemountainpark.com/,2019-10-16,"33.797412, -84.197984",https://www.geocod.io,2019-10-23,+1-800-401-2407,https://web.archive.org/web/20191016162500/https://www.stonemountainpark.com/,2019-10-16,,,,http://www.stonemountainpark.com,https://web.archive.org/web/20191016162500/https://www.stonemountainpark.com/,2019-10-16,1838,https://web.archive.org/web/20191016163105/https://www.stonemountainpark.com/About/History,2019-10-16,,,,,,,,,,778,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,30086,https://web.archive.org/web/20191016162912/https://www.stonemountainpark.com/Contact-Us,2019-10-16,,,,,,
0140,Telfair Academy,https://web.archive.org/web/20191016164334/https://www.telfair.org/visit/telfair-academy/,2019-10-16,"museum in Savannah, Georgia, USA",,museum,https://web.archive.org/web/20191016164334/https://www.telfair.org/visit/telfair-academy/,2019-10-16,"121 Barnard Street, Savannah, GA 31401",https://web.archive.org/web/20191016164334/https://www.telfair.org/visit/telfair-academy/,2019-10-16,Savannah,https://web.archive.org/web/20191016164334/https://www.telfair.org/visit/telfair-academy/,2019-10-16,Chatham County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016164334/https://www.telfair.org/visit/telfair-academy/,2019-10-16,United States of America,https://web.archive.org/web/20191016164334/https://www.telfair.org/visit/telfair-academy/,2019-10-16,"32.078934, -81.095288",https://www.geocod.io,2019-10-23,+1-912-790-8800,https://web.archive.org/web/20191016164334/https://www.telfair.org/visit/telfair-academy/,2019-10-16,,,,https://www.telfair.org/visit/telfair-academy/,https://web.archive.org/web/20191016164334/https://www.telfair.org/visit/telfair-academy/,2019-10-16,1819,https://web.archive.org/web/20191016164334/https://www.telfair.org/visit/telfair-academy/,2019-10-16,,,,Telfair Museums,https://web.archive.org/web/20191016164956/https://www.telfair.org/,2019-10-16,,,,10081,https://web.archive.org/web/20191016164956/https://www.telfair.org/,2019-10-16,31412,https://web.archive.org/web/20191016164956/https://www.telfair.org/,2019-10-16,,,,,,
0141,Tellus Science Museum,https://web.archive.org/web/20191016163649/https://tellusmuseum.org/,2019-10-16,"museum in Cartersville, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"100 Tellus Drive, Cartersville, GA 30120",https://web.archive.org/web/20191016163649/https://tellusmuseum.org/,2019-10-16,Cartersville,https://web.archive.org/web/20191016163649/https://tellusmuseum.org/,2019-10-16,Bartow County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016163649/https://tellusmuseum.org/,2019-10-16,United States of America,https://web.archive.org/web/20191016163649/https://tellusmuseum.org/,2019-10-16,"34.10126, -84.847415",https://www.geocod.io,2019-10-23,+1-770-606-5700,https://web.archive.org/web/20191016163649/https://tellusmuseum.org/,2019-10-16,mailto:info@tellusmuseum.org,,,http://www.tellusmuseum.org,https://web.archive.org/web/20191016163649/https://tellusmuseum.org/,2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,
0142,Old Governor's Mansion,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Milledgeville, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"120 South Clarke Street, Milledgeville, GA 31061",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Milledgeville,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Carroll County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"41.991827, -89.764016",https://www.geocod.io,2019-10-23,+1-478-445-4545,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:Matt.davis@gcsu.edu,,,http://www.gcsu.edu/mansion,https://web.archive.org/web/20191015161125/https://www.gcsu.edu/mansion,2019-10-15,1839,https://web.archive.org/web/20191015161125/https://www.gcsu.edu/mansion,2019-10-15,,,,Georgia College,https://web.archive.org/web/20191015161746/https://www.gcsu.edu/,2019-10-15,,,,,,,,,,,,,,,
0143,Old School History Museum ,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Eatonton, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"305 North Madison Avenue, Eatonton, GA 31024",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Eatonton,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Putnam County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"33.329445, -83.391656",https://www.geocod.io,2019-10-23,+1-706-485-3156,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:museum@theplazaartscenter.com,,,https://plazacenter.org/about/old-school-history-museum/,https://web.archive.org/web/20191015162157/https://plazacenter.org/about/old-school-history-museum/,2019-10-15,1916,https://web.archive.org/web/20191015162157/https://plazacenter.org/about/old-school-history-museum/,2019-10-15,,,,The Plaza Arts Center,https://web.archive.org/web/20191015162400/https://plazacenter.org/,2019-10-15,,,,,,,,,,,,,,,
0144,Thomasville History Center,https://web.archive.org/web/20191016173748/https://www.thomasvillehistory.org/,2019-10-16,"museum in Thomasville, Georgia, USA",,museum,https://web.archive.org/web/20191016173748/https://www.thomasvillehistory.org/,2019-10-16,"725 North Dawson Street, Thomasville, GA 31792",https://web.archive.org/web/20191016173748/https://www.thomasvillehistory.org/,2019-10-16,Thomasville,https://web.archive.org/web/20191016173748/https://www.thomasvillehistory.org/,2019-10-16,Thomas County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016173748/https://www.thomasvillehistory.org/,2019-10-16,United States of America,https://web.archive.org/web/20191016173748/https://www.thomasvillehistory.org/,2019-10-16,"30.84582, -83.984704",https://www.geocod.io,2019-10-23,+1-229-226-7664,https://web.archive.org/web/20191016173748/https://www.thomasvillehistory.org/,2019-10-16,mailto:history@rose.net,,,https://www.thomasvillehistory.org/,https://web.archive.org/web/20191016173748/https://www.thomasvillehistory.org/,2019-10-16,1972,https://web.archive.org/web/20191016174158/https://www.thomasvillehistory.org/about/,2019-10-16,,,,,,,,,,,,,,,,,,,,,
0145,Thronateeska Heritage Center,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Albany, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"100 West Roosevelt Avenue, Albany, GA 31701",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Albany,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Dougherty County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"31.581865, -84.150285",https://www.geocod.io,2019-10-23,+1-229-432-6955,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:info@heritagecenter.org,,,http://www.heritagecenter.org,https://web.archive.org/web/20191016174753/http://www.heritagecenter.org/,2019-10-16,1974,https://web.archive.org/web/20191016174753/http://www.heritagecenter.org/,2019-10-16,,,,,,,Georgia Museum of Surveying & Mapping,https://web.archive.org/web/20191016175840/http://www.heritagecenter.org/GAMOSAM.html,2019-10-16,,,,,,,,,,,,
,Thronateeska Heritage Center,,,,,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Science Museum,https://web.archive.org/web/20191016175142/http://www.heritagecenter.org/science.html,2019-10-16,,,,,,,,,,,,
,Thronateeska Heritage Center,,,,,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,History Museum,https://web.archive.org/web/20191016175302/http://www.heritagecenter.org/history.html,2019-10-16,,,,,,,,,,,,
,Thronateeska Heritage Center,,,,,planetarium,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wetherbee Planetarium,https://web.archive.org/web/20191016175134/http://www.heritagecenter.org/planetarium.html,2019-10-16,,,,,,,,,,,,
,Thronateeska Heritage Center,,,,,archives,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Georgia Archives,https://web.archive.org/web/20191016175249/http://www.heritagecenter.org/archives.html,2019-10-16,,,,,,,,,,,,
0146,Tifton Museum of Arts and Heritage,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Tifton, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"255 Love Avenue, Tifton, GA 31794",https://web.archive.org/web/20191016180129/https://tiftonmuseum.org/contact-us/,2019-10-16,Tifton,https://web.archive.org/web/20191016180129/https://tiftonmuseum.org/contact-us/,2019-10-16,Tift County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016180129/https://tiftonmuseum.org/contact-us/,2019-10-16,United States of America,https://web.archive.org/web/20191016180129/https://tiftonmuseum.org/contact-us/,2019-10-16,"31.455565, -83.508437",https://www.geocod.io,2019-10-23,+1-229-382-3600,https://web.archive.org/web/20191016180129/https://tiftonmuseum.org/contact-us/,2019-10-16,mailto:info@tiftonmuseum.org,https://web.archive.org/web/20191016180129/https://tiftonmuseum.org/contact-us/,2019-10-16,http://www.tiftonmuseum.org,https://web.archive.org/web/20191016180001/https://tiftonmuseum.org/,2019-10-16,1900,https://web.archive.org/web/20191016180411/https://tiftonmuseum.org/about/history/,2019-10-16,,,,,,,,,,7362,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,31793,https://web.archive.org/web/20191016180129/https://tiftonmuseum.org/contact-us/,2019-10-16,,,,,,
0147,Tifton Terminal Train Museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Tifton, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"120 Tift Avenue South, Tifton, GA 31794",https://web.archive.org/web/20191016180914/https://tiftontourism.com/to-do-in-tifton/detail/tifton-terminal-railroad-museum,2019-10-16,Tifton,https://web.archive.org/web/20191016180914/https://tiftontourism.com/to-do-in-tifton/detail/tifton-terminal-railroad-museum,2019-10-16,Tift County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016180914/https://tiftontourism.com/to-do-in-tifton/detail/tifton-terminal-railroad-museum,2019-10-16,United States of America,https://web.archive.org/web/20191016180914/https://tiftontourism.com/to-do-in-tifton/detail/tifton-terminal-railroad-museum,2019-10-16,"31.450123, -83.507596",https://www.geocod.io,2019-10-23,+1-229-382-1500,https://web.archive.org/web/20191016180907/https://www.facebook.com/pages/Tifton-Terminal-Railway-Museum/272241642956895,2019-10-16,,,,https://tiftontourism.com/to-do-in-tifton/detail/tifton-terminal-railroad-museum,https://web.archive.org/web/20191016180914/https://tiftontourism.com/to-do-in-tifton/detail/tifton-terminal-railroad-museum,2019-10-16,,,,,,,Tifton-Tift County Tourism Association,https://web.archive.org/web/20191016181309/https://tiftontourism.com/to-do-in-tifton/detail/tifton-terminal-railroad-museum,2019-10-16,,,,,,,,,,pages/Tifton-Terminal-Railway-Museum/272241642956895,https://web.archive.org/web/20191016180907/https://www.facebook.com/pages/Tifton-Terminal-Railway-Museum/272241642956895,2019-10-16,,,
0148,Troup County Historical Society Archives,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"historical society in LaGrange, Georgia USA",,historical society,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"136 Main Street, LaGrange, GA 30241",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,LaGrange,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Troup County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"33.037503, -85.031492",https://www.geocod.io,2019-10-23,+1-706-884-1828,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:info@trouparchives.org,https://web.archive.org/web/20191016181942/http://www.trouparchives.org/index.php/about_us,2019-10-16,http://www.trouparchives.org,https://web.archive.org/web/20191016181809/http://www.trouparchives.org/,2019-10-16,1972,https://web.archive.org/web/20191016181942/http://www.trouparchives.org/index.php/about_us,2019-10-16,,,,,,,Legacy Museum on Main,https://web.archive.org/web/20191016181719/http://www.legacymuseumonmain.org/,2019-10-16,1051,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,30241,https://web.archive.org/web/20191016181809/http://www.trouparchives.org/,2019-10-16,,,,,,
,Troup County Historical Society Archives,,,,,archives,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0149,Ty Cobb Museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Royston, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"461 Cook Street, Royston, GA 30662",https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Royston,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,Franklin County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,United States of America,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"34.283645, -83.117398",https://www.geocod.io,2019-10-23,+1-706-245-1825,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,mailto:infotycobbmuseum@gmail.com,https://web.archive.org/web/20191016182318/https://www.tycobb.org/,2019-10-16,https://www.tycobb.org/,https://web.archive.org/web/20191016182318/https://www.tycobb.org/,2019-10-16,1998,https://web.archive.org/web/20191016182637/https://www.tycobb.org/ty-cobb-museum,2019-10-16,,,,,,,,,,,,,,,,,,,,,
0150,Uncle Remus Museum Inc.,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"museum in Eatonton, Georgia, USA",,museum,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"214 South Oak Street, Eatonton, GA 31024",https://web.archive.org/web/20191016182900/http://www.uncleremusmuseum.org/,2019-10-16,Eatonton,https://web.archive.org/web/20191016182900/http://www.uncleremusmuseum.org/,2019-10-16,Putnam County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016182900/http://www.uncleremusmuseum.org/,2019-10-16,United States of America,https://web.archive.org/web/20191016182900/http://www.uncleremusmuseum.org/,2019-10-16,"33.324421, -83.400361",https://www.geocod.io,2019-10-23,+1-706-485-6856,https://web.archive.org/web/20191016182900/http://www.uncleremusmuseum.org/,2019-10-16,,,,http://www.uncleremusmuseum.org,https://web.archive.org/web/20191016182900/http://www.uncleremusmuseum.org/,2019-10-16,,,,,,,,,,,,,,,,,,,,,,,,
0151,Washington County Historical Society,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"historical society in Sandersville, Georgia, USA",,historical society,https://web.archive.org/web/20191023143414/http://www.gamg.org/museumlinks.html,2019-10-23,"268 North Harris Street, Sandersville, Georgia 31082",https://web.archive.org/save/https://wacohistorical.org/contact/,2019-10-16,Sandersville,https://web.archive.org/save/https://wacohistorical.org/contact/,2019-10-16,Washington County,https://www.geocod.io,2019-10-23,Georgia,https://web.archive.org/web/20191016183946/https://wacohistorical.org/contact/,2019-10-16,United States of America,https://web.archive.org/web/20191016183946/https://wacohistorical.org/contact/,2019-10-16,"32.98766, -82.810204",https://www.geocod.io,2019-10-23,+1-478-552-1965,https://web.archive.org/web/20191016183946/https://wacohistorical.org/contact/,2019-10-16,,,,https://wacohistorical.org/,https://web.archive.org/web/20191016183640/https://wacohistorical.org/,2019-10-16,,,,,,,,,,Brown House Museum,https://web.archive.org/web/20191016184328/https://wacohistorical.org/historical-sites/brown-house-museum-ca-1851/,2019-10-16,,,,,,,,,,,,
,Washington County Historical Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old Jail Museum,https://web.archive.org/web/20191015151144/https://wacohistorical.org/historical-sites/old-jail-museum-genealogy-research-center-ca-1891/,2019-10-16,,,,,,,,,,,,
,Washington County Historical Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Old City Cemetary,https://web.archive.org/web/20191016184551/https://wacohistorical.org/historical-sites/old-city-cemetery-ca-1831/,2019-10-16,,,,,,,,,,,,
