Code,organization_label (en),REF URL organization_label (en),RET DAT organization_label (en),description (en),alias (en),instance of (P31),REF URL instance of (P31),RET DAT instance of (P31),located at street address (P6375),REF URL located at street address (P6375),RET DAT located at street address (P6375),city (P131),REF URL city (P131),RET DAT city (P131),county (P131),REF URL county (P131),RET DAT county (P131),state (P131),REF URL state (P131),RET DAT state (P131),country (P17),REF URL country (P17),RET DAT country (P17),phone number (P1329),REF URL phone number (P1329),RET DAT phone number (P1329),email address (P968),REF URL email address (P968),RET DAT email address (P968),official website (P856),REF URL official website (P856),RET DAT official website (P856),inception (P571),REF URL inception (P571),RET DAT inception (P571),"dissolved, abolished or demolished (P576)","REF URL dissolved, abolished or demolished (P576)","RET DAT dissolved, abolished or demolished (P576)",parent organization (P749),REF URL parent organization (P749),RET DAT parent organization (P749),subsidiaries (P355),REF URL subsidiaries (P355),RET DAT subsidiaries (P355),PO Box (P2918),REF URL PO Box (P2918),RET DAT PO Box (P2918),Postal Code (P281),REF URL Postal Code (P281),RET DAT Postal Code (P281),Facebook ID (P2013),REF URL Facebook ID (P2013),RET DAT Facebook ID (P2013)," Source Notes"," Internal Notes",QC
0176,Oconee County Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Watkinsville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"1080 Experiment Station Road, Watkinsville, GA 30677",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Watkinsville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Oconee County,https://web.archive.org/web/20191023133831/http://www.athenslibrary.org/oconee,2019-10-23,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-769-3950,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.athenslibrary.org/oconee,https://web.archive.org/web/20191023133831/http://www.athenslibrary.org/oconee,2019-10-23,,,,"","","",Athens Regional Library System,https://web.archive.org/web/20191022153121/http://www.athenslibrary.org/,2019-10-22,,,,837,https://web.archive.org/web/20191023133831/http://www.athenslibrary.org/oconee,2019-10-23,30677,https://web.archive.org/web/20191023133831/http://www.athenslibrary.org/oconee,2019-10-23,OconeeLibrary,https://web.archive.org/web/20191023133944/https://www.facebook.com/OconeeLibrary,2019-10-23,"","",2019-12-04 JL
0177,Oglethorpe County Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Lexington, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"858 Athens Road, Lexington, GA 30648",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Lexington,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Oglethorpe County,https://web.archive.org/web/20191023135001/http://www.athenslibrary.org/oglethorpe,2019-10-23,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-743-8817,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.athenslibrary.org/oglethorpe,https://web.archive.org/web/20191023135001/http://www.athenslibrary.org/oglethorpe,2019-10-23,,,,"","","",Athens Regional Library System,https://web.archive.org/web/20191022153121/http://www.athenslibrary.org/,2019-10-22,,,,,,,,,,OglethorpeCountyLibrary,https://web.archive.org/web/20191023135038/https://www.facebook.com/OglethorpeCountyLibrary,2019-10-23,"","",2019-12-04 JL
0178,Pinewoods Community Library and Education Center,https://web.archive.org/web/20191023135200/http://www.athenslibrary.org/pinewoods,2019-10-23,"public library in Athens, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"1465 US Highway 29, North Lot F-12, Athens, GA 30601",https://web.archive.org/web/20191023135200/http://www.athenslibrary.org/pinewoods,2019-10-23,Athens,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Clarke County,https://web.archive.org/web/20191023135200/http://www.athenslibrary.org/pinewoods,2019-10-23,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-613-3708,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.athenslibrary.org/pinewoods,https://web.archive.org/web/20191023135200/http://www.athenslibrary.org/pinewoods,2019-10-23,,,,"","","",Athens Regional Library System,https://web.archive.org/web/20191022153121/http://www.athenslibrary.org/,2019-10-22,,,,,,,,,,pinewoodslibrary,https://web.archive.org/web/20191023135418/https://www.facebook.com/pinewoodslibrary,2019-10-23,"","Website written in Spanish",2019-12-04 JL
0179,Royston Branch Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Royston, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"634 Franklin Springs Street, Royston, GA 30662",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Royston,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Franklin County,https://web.archive.org/web/20191118151158/https://www.mapdevelopers.com/,2019-11-18,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-245-6748,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.athenslibrary.org/royston,https://web.archive.org/web/20191023135730/http://www.athenslibrary.org/royston,2019-10-23,,,,"","","",Athens Regional Library System,https://web.archive.org/web/20191022153121/http://www.athenslibrary.org/,2019-10-22,,,,,,,,,,RoystonPL,https://web.archive.org/web/20191023135857/https://www.facebook.com/RoystonPL/,2019-10-23,"","",2019-12-04 JL
0180,Winterville Library,https://web.archive.org/web/20191023140021/http://www.athenslibrary.org/winterville,2019-10-23,"public library in Winterville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"115 Marigold Lane, Winterville, GA 30683",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Winterville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Clarke County,https://web.archive.org/web/20191023140021/http://www.athenslibrary.org/winterville,2019-10-23,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-706-742-7735,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.athenslibrary.org/winterville,https://web.archive.org/web/20191023140021/http://www.athenslibrary.org/winterville,2019-10-23,,,,"","","",Athens Regional Library System,https://web.archive.org/web/20191022153121/http://www.athenslibrary.org/,2019-10-22,,,,,,,,,,WintervilleLibrary,https://web.archive.org/web/20191023140325/https://www.facebook.com/WintervilleLibrary/,2019-10-23,"","",2019-12-04 JL
0181,Adams Park Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Atlanta, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"2231 Campbellton Road SW, Atlanta, GA 30311",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Atlanta,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fulton County,https://web.archive.org/web/20191028154824/http://afpls.org/adams-park-branch,2019-10-28,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-404-752-8763,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://afpls.org/adams-park-branch,https://web.archive.org/web/20191028154824/http://afpls.org/adams-park-branch,2019-10-28,,,,"","","",Atlanta-Fulton Public Library System,https://web.archive.org/web/20191022183759/http://afpls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-04 JL
0182,Adamsville-Collier Heights Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Atlanta, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"3424 Martin Luther King Jr. Drive, Atlanta, GA 30331",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Atlanta,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fulton County,https://web.archive.org/web/20191028155150/http://afpls.org/adamsville-collier-branch,2019-10-28,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-404-699-4206,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://afpls.org/adamsville-collier-branch,https://web.archive.org/web/20191028155150/http://afpls.org/adamsville-collier-branch,2019-10-28,,,,"","","",Atlanta-Fulton Public Library System,https://web.archive.org/web/20191022183759/http://afpls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-04 JL
0183,Alpharetta/Louie E. & Gertrude C. Jones Branch,https://web.archive.org/web/20191028155355/http://afpls.org/alpharetta-branch,2019-10-28,"public library in Alpharetta, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"10 Park Plaza, Alpharetta, GA 30009",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Alpharetta,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fulton County,https://web.archive.org/web/20191028155355/http://afpls.org/alpharetta-branch,2019-10-28,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-404-613-6735,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://afpls.org/alpharetta-branch,https://web.archive.org/web/20191028155355/http://afpls.org/alpharetta-branch,2019-10-28,,,,"","","",Atlanta-Fulton Public Library System,https://web.archive.org/web/20191022183759/http://afpls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-04 JL
0184,Auburn Avenue Research Library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Atlanta, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"101 Auburn Avenue NE, Atlanta, GA 30303",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Atlanta,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fulton County,https://web.archive.org/web/20191028160206/http://www.afpls.org/aarl,2019-10-28,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-404-730-4001,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,mailto:victor.simmons@fultoncountyga.gov,https://web.archive.org/web/20191028160339/http://www.afpls.org/contact-us-aarl,2019-10-28,http://www.afpls.org/aarl,https://web.archive.org/web/20191028160206/http://www.afpls.org/aarl,2019-10-28,,,,"","","",Atlanta-Fulton Public Library System,https://web.archive.org/web/20191022183759/http://afpls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-04 JL
0185,Buckhead/Ida Williams Library Branch,https://web.archive.org/web/20191030175048/http://www.afpls.org/buckhead-branch,2019-10-30,"public library in Atlanta, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"269 Buckhead Avenue NE, Atlanta, GA 30305",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Atlanta,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fulton County,https://web.archive.org/web/20191030175048/http://www.afpls.org/buckhead-branch,2019-10-30,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-404-814-3500,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.afpls.org/buckhead-branch,https://web.archive.org/web/20191030175048/http://www.afpls.org/buckhead-branch,2019-10-30,,,,"","","",Atlanta-Fulton Public Library System,https://web.archive.org/web/20191022183759/http://afpls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-04 JL
0186,Central Library & Library System Headquarters,https://web.archive.org/web/20191030175802/http://www.afpls.org/central-hq,2019-10-30,"public library in Atlanta, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"One Margaret Mitchell Square, Atlanta, GA 30303",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Atlanta,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fulton County,https://web.archive.org/web/20191030175802/http://www.afpls.org/central-hq,2019-10-30,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-404-730-1700,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.afpls.org/central-hq,https://web.archive.org/web/20191030175802/http://www.afpls.org/central-hq,2019-10-30,1980,https://web.archive.org/web/20191030175802/http://www.afpls.org/central-hq,2019-10-30,"","","",Atlanta-Fulton Public Library System,https://web.archive.org/web/20191022183759/http://afpls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-04 JL
0187,"Cleveland Avenue/Roy Lyndell Yancy, Sr. Branch",https://web.archive.org/web/20191030180237/http://www.afpls.org/cleveland-ave-branch,2019-10-30,"public library in Atlanta, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"47 Cleveland Avenue SW, Atlanta, GA 30315",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Atlanta,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fulton County,https://web.archive.org/web/20191030180237/http://www.afpls.org/cleveland-ave-branch,2019-10-30,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-404-762-4116,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.afpls.org/cleveland-ave-branch,https://web.archive.org/web/20191030180237/http://www.afpls.org/cleveland-ave-branch,2019-10-30,,,,"","","",Atlanta-Fulton Public Library System,https://web.archive.org/web/20191022183759/http://afpls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-04 JL
0188,College Park Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in College Park, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"3647 Main Street, College Park, GA 30337",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,College Park,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fulton County,https://web.archive.org/web/20191030180449/http://www.afpls.org/college-park-branch,2019-10-30,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-404-762-4060,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.afpls.org/college-park-branch,https://web.archive.org/web/20191030180449/http://www.afpls.org/college-park-branch,2019-10-30,,,,"","","",Atlanta-Fulton Public Library System,https://web.archive.org/web/20191022183759/http://afpls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-04 JL
0189,Dogwood Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Atlanta, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"1838 Donald Lee Hollowell Parkway NW, Atlanta, GA 30318",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Atlanta,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fulton County,https://web.archive.org/web/20191030185745/http://www.afpls.org/dogwood-branch,2019-10-30,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-404-792-4961,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.afpls.org/dogwood-branch,https://web.archive.org/web/20191030185745/http://www.afpls.org/dogwood-branch,2019-10-30,,,,"","","",Atlanta-Fulton Public Library System,https://web.archive.org/web/20191022183759/http://afpls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-12 JL
0190,East Atlanta Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Atlanta, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"400 Flat Shoals Avenue SE, Atlanta, GA 30316",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Atlanta,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fulton County,https://web.archive.org/web/20191030190028/http://www.afpls.org/east-atlanta-branch,2019-10-30,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-404-730-5438,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.afpls.org/east-atlanta-branch,https://web.archive.org/web/20191030190028/http://www.afpls.org/east-atlanta-branch,2019-10-30,,,,"","","",Atlanta-Fulton Public Library System,https://web.archive.org/web/20191022183759/http://afpls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-04 JL
0191,East Point Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in East Point, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"2757 Main Street, East Point, GA 30344",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,East Point,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fulton County,https://web.archive.org/web/20191030190310/http://www.afpls.org/east-point-branch,2019-10-30,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-404-613-1050,https://web.archive.org/web/20191030190310/http://www.afpls.org/east-point-branch,2019-10-30,,,,http://www.afpls.org/east-point-branch,https://web.archive.org/web/20191030190310/http://www.afpls.org/east-point-branch,2019-10-30,,,,"","","",Atlanta-Fulton Public Library System,https://web.archive.org/web/20191022183759/http://afpls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-04 JL
0192,East Roswell Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Roswell, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"2301 Holcomb Bridge Road, Roswell, GA 30076",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Roswell,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fulton County,https://web.archive.org/web/20191030190611/http://www.afpls.org/locations/locations2/1429-east-roswell-branch,2019-10-30,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-404-613-4050,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.afpls.org/locations/locations2/1429-east-roswell-branch,https://web.archive.org/web/20191030190611/http://www.afpls.org/locations/locations2/1429-east-roswell-branch,2019-10-30,,,,"","","",Atlanta-Fulton Public Library System,https://web.archive.org/web/20191022183759/http://afpls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-04 JL
0193,Fairburn/Hobgood-Palmer Branch,https://web.archive.org/web/20191030190807/http://www.afpls.org/fairburn-branch,2019-10-30,"public library in Fairburn, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"60 Valley View Drive, Fairburn, GA 30213",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fairburn,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fulton County,https://web.archive.org/web/20191030190807/http://www.afpls.org/fairburn-branch,2019-10-30,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-404-613-5750,https://web.archive.org/web/20191030190807/http://www.afpls.org/fairburn-branch,2019-10-30,,,,http://www.afpls.org/fairburn-branch,https://web.archive.org/web/20191030190807/http://www.afpls.org/fairburn-branch,2019-10-30,,,,"","","",Atlanta-Fulton Public Library System,https://web.archive.org/web/20191022183759/http://afpls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-04 JL
0194,Hapeville Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Hapeville, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"525 King Arnold Street, Hapeville, GA 30354",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Hapeville,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fulton County,https://web.archive.org/web/20191030191533/http://www.afpls.org/hapeville-branch,2019-10-30,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-404-762-4065,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,,,,http://www.afpls.org/hapeville-branch,https://web.archive.org/web/20191030191533/http://www.afpls.org/hapeville-branch,2019-10-30,,,,"","","",Atlanta-Fulton Public Library System,https://web.archive.org/web/20191022183759/http://afpls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-04 JL
0195,Kirkwood Branch,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"public library in Atlanta, Georgia, USA",,library,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,"11 Kirkwood Road SE, Atlanta, GA 30317",https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Atlanta,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,Fulton County,https://web.archive.org/web/20191030191810/http://www.afpls.org/kirkwood-branch,2019-10-30,Georgia,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,United States of America,https://web.archive.org/web/20191114183510/https://georgialibraries.org/allpubliclibraryfacilities/,2019-11-14,+1-404-613-7200,https://web.archive.org/web/20191030191810/http://www.afpls.org/kirkwood-branch,2019-10-30,,,,http://www.afpls.org/kirkwood-branch,https://web.archive.org/web/20191030191810/http://www.afpls.org/kirkwood-branch,2019-10-30,,,,"","","",Atlanta-Fulton Public Library System,https://web.archive.org/web/20191022183759/http://afpls.org/,2019-10-22,,,,,,,,,,,,,"","",2019-12-04 JL
